Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
124,Player A,Team B,37,161.7561845452255,,Goalkeeper,10.0,,0,4,59.291869834657376,9.234052102368494,45,13,9,6,0.22793516254194168,80,9,5.8540243540597015,3.233883097744794,6.454545454545454,172.2172557151857,2020
125,Player D,Team C,19,186.1479477162032,103.75562861326078,Midfielder,1.0,,1,1,57.53716298027531,5.705043955369539,12,5,29,8,0.4271077886262563,25,3,12.234741565794828,2.519378617738253,44.0,,2020
126,Player B,Team A,30,190.9574451529469,109.70470507249148,Defender,0.0,6.0,5,1,,8.137537857422434,33,14,20,8,0.8180147659224931,60,4,7.8369400523856,0.26133722440260887,99.0,35.357745286763915,2021
127,Player A,Team C,19,192.5531652637137,,Defender,,5.0,9,0,,8.09740230013432,61,12,2,0,0.8607305832563434,79,8,19.060989133667917,5.7981566443504935,0.44,566.9584626434597,2020
128,Player D,Team C,36,179.740367306424,,Defender,25.0,9.0,1,2,87.21333873182019,6.023812419433964,72,0,17,8,0.006952130531190703,24,7,5.154550976806084,0.0,0.15384615384615385,417.9046217296824,2019
129,Player D,Team B,19,168.21472738759942,85.97765587658519,Defender,27.0,,4,4,97.77749714190207,10.247165975665746,50,4,8,0,0.5107473025775657,15,2,11.189295125885526,0.24447585918326198,0.6785714285714286,565.4791250850775,2019
130,Player D,Team B,20,,99.60930024495524,Goalkeeper,3.0,15.0,3,3,95.9482655091328,11.045784784843784,82,3,4,0,0.417411003148779,95,5,18.901216570177525,0.0,17.25,219.840911097328,2021
131,Player A,Team B,23,187.98852308617347,77.35834844870553,Midfielder,8.0,1.0,6,2,73.79668913047924,12.28819078305596,86,5,10,1,0.22210781047073025,14,9,10.766273100946524,0.38156640365630556,5.111111111111111,106.94402422651147,2022
132,Player A,Team B,20,169.85082936412692,108.89158460497912,Forward,26.0,3.0,3,4,73.06725444885569,5.510137445656202,40,10,28,9,0.1198653673336828,54,0,6.396639209006912,1.1041923225319479,1.8518518518518519,254.77567837458218,2020
133,Player A,Team B,27,196.1363102345117,97.40330657837498,Midfielder,29.0,,6,4,56.28489475764788,7.753973297858203,54,14,0,5,0.33761517140362796,78,2,9.543424142926806,3.7046450254686465,2.433333333333333,485.00605502663785,2022
134,Player C,Team B,23,164.17485832331317,,Defender,27.0,4.0,7,2,,8.55203502272746,27,10,1,8,0.9429097039125192,6,9,12.470155907516503,6.301033911235484,0.32142857142857145,579.8724847230625,2019
135,Player A,Team B,33,199.30752958365304,,Defender,26.0,0.0,6,2,88.00488985775661,13.92241359672752,93,4,17,4,0.32320293202075523,78,6,7.777275310149996,4.196293720232378,1.1111111111111112,491.84420909994304,2021
136,Player A,Team B,34,194.40991243909855,111.96602889478208,Midfielder,,10.0,1,0,,14.013920115386014,60,4,27,8,0.5187906217433661,81,6,11.998425577148929,2.6620784734904452,1.8571428571428572,270.0419311032267,2021
137,Player A,Team A,36,187.515945819163,,Midfielder,27.0,,0,3,61.70818328257069,7.599718641195569,6,2,19,8,0.7030189588951778,18,1,17.545147936787565,0.13059777269504913,0.03571428571428571,,2022
138,Player C,Team C,20,197.5499955311933,76.68033573527356,Goalkeeper,21.0,2.0,4,3,,9.873310573970665,77,9,13,7,0.363629602379294,20,2,18.089269552949197,0.4357196418709036,2.090909090909091,328.75271812085947,2022
139,Player A,Team B,35,188.89244673294832,104.43497987743824,Defender,25.0,0.0,6,3,,9.247563630983368,1,14,21,6,0.9717820827209607,62,6,5.738911020660982,1.5329529487216047,0.19230769230769232,412.02566011240674,2020
140,Player D,Team B,24,167.61827988120183,,Midfielder,280.0,3.0,0,2,97.04065526739608,10.26707577129492,75,1,7,2,0.9624472949421112,81,5,7.413550370788602,3.3363504048953185,0.1103202846975089,5050.052481001007,2021
141,Player A,Team C,26,177.68624552451246,,Defender,24.0,8.0,7,0,64.29146095635444,7.861147849475155,1,6,29,9,0.25178229582536416,80,6,9.129352036502063,2.123178917642067,3.64,235.17889322416337,2019
142,Player D,Team A,37,,74.24795238339966,Midfielder,9.0,15.0,2,1,79.80048811743876,9.629216474371653,27,9,28,2,0.49724850589238545,40,9,13.922987763314026,0.0,7.6,395.758095115504,2021
143,Player D,Team C,29,175.58629689152465,75.85311181737514,Defender,19.0,6.0,6,0,57.61100144753591,6.453704092471648,53,14,28,3,0.30087830981676966,39,8,10.414921381887007,3.001941912490564,2.9,230.7680591081053,2019
144,Player D,Team C,22,189.66412078948835,112.21150525706378,Midfielder,13.0,4.0,2,2,90.13983275191605,12.095504493463055,91,11,18,8,0.2848404943774676,52,7,17.660613701691133,1.5844235959822353,3.5,153.12041636545194,2022
145,Player C,Team B,20,,,Defender,0.0,12.0,3,0,59.31723336318424,8.697404704538627,75,7,13,2,0.036886947354532795,32,5,15.750078024244065,4.550956215268352,30.0,159.73499190909314,2022
146,Player C,Team C,28,,86.12872089417408,Forward,,10.0,7,2,90.4692195530618,10.424166929335922,93,4,25,7,0.6095643339798968,73,3,6.506840346702623,0.0,1.4,220.16571717551562,2020
147,Player C,Team C,21,183.81422890041247,,Goalkeeper,12.0,13.0,1,4,70.08812739724146,11.046012175027103,57,8,13,7,0.5026790232288615,27,9,14.368362537681367,3.875678526311164,4.0,332.9722286236145,2019
148,Player A,Team B,22,194.8881811599558,69.36689595253574,Forward,5.0,16.0,5,4,,13.36525696227777,46,0,25,5,0.05147875124998935,52,8,6.695189380204676,0.8062064102738602,11.5,205.02129708387181,2020
149,Player D,Team B,18,,,Goalkeeper,210.0,11.0,9,1,,5.817593683500604,60,12,21,1,0.27864646423661144,97,6,8.825535044546902,0.0,0.46919431279620855,1487.299113223357,2022
150,Player C,Team B,35,175.4188173879894,58.38884630788427,Goalkeeper,,18.0,8,4,94.1388228210572,9.827401494521386,39,2,19,5,0.9082658859666537,63,4,7.668059503013421,2.8058353310337067,,,2022
151,Player C,Team B,29,,111.54908488280364,Midfielder,16.0,4.0,9,1,87.993422192747,13.940720803034152,85,7,7,3,0.23956189066697242,74,1,7.595929238010575,0.8901237478547195,0.23529411764705882,304.76633633416145,2020
152,Player A,Team C,30,187.8141700292748,104.54421957355756,Forward,,7.0,8,3,67.71369819771175,8.297975094973275,17,4,8,6,0.1448948720912231,63,8,14.245932871652888,1.847504162964932,0.4666666666666667,233.4899084802587,2021
153,Player C,Team C,26,164.2289824172454,63.3523784594062,Goalkeeper,,1.0,4,2,79.26820215444155,9.445261721105323,13,1,24,0,0.489452760277563,17,6,13.454073838312423,0.0,,,2020
154,Player A,Team A,19,186.5923103432098,,Defender,7.0,16.0,2,3,56.44942295128288,5.850743916891206,24,9,13,2,0.9856504541106007,49,8,7.640422291815903,3.644974644335834,8.5,244.8341049807118,2019
155,Player B,Team A,22,171.4472348319163,,Midfielder,27.0,1.0,5,3,,12.506733465584016,9,8,11,7,0.2420552715115004,81,8,19.852592081276477,2.5711286512374754,0.5714285714285714,388.88874235385777,2022
156,Player C,Team C,30,167.956672549489,62.91745355156509,Midfielder,,2.0,8,1,76.68388102935987,5.850215762992692,99,12,12,0,0.6721355474058786,82,9,11.327550985524407,3.722992554577507,2.0476190476190474,312.88610841509944,2019
157,Player B,Team A,33,197.45410231299945,69.12424542351627,Defender,10.0,19.0,5,2,82.02993833656765,11.309780557045451,47,0,5,9,0.7616196153287176,23,4,6.45603992232405,0.7307089466047112,17.5,154.63997947144873,2021
158,Player A,Team C,33,160.74098306983822,78.6290552613684,Defender,17.0,17.0,3,1,77.87158568644963,8.742451066849124,47,2,13,2,0.23763754399239967,98,6,6.808535254326727,1.7385093121600474,3.388888888888889,599.9378934112342,2022
159,Player D,Team A,20,,,Goalkeeper,26.0,14.0,4,0,77.97039989362372,8.381595180311608,60,13,14,2,0.7282163486118596,72,4,13.758405705898921,0.0,2.074074074074074,792.0336114680347,2022
160,Player C,Team B,39,160.86507969847176,94.71063861719044,Defender,20.0,4.0,6,3,87.11450704513356,10.855036935800772,52,13,1,7,0.3677831327192532,13,2,19.68604105075209,7.527743285431988,3.7142857142857144,356.4823594748872,2020
161,Player A,Team A,21,179.34372192417317,,Midfielder,22.0,16.0,9,2,95.120374038168,10.676692357084226,8,13,17,0,0.6323058305935795,23,9,13.579266524287966,0.5109706766396185,2.0434782608695654,626.919484772259,2020
162,Player D,Team B,28,180.04189511177674,,Defender,6.0,13.0,2,3,69.37987727339274,9.054529783257276,10,3,29,9,0.6335297107608947,57,7,19.235622149249558,1.5061353818653642,11.714285714285714,239.63283402734754,2019
163,Player D,Team B,31,172.86649885578987,,Forward,28.0,0.0,8,0,76.84666477305193,7.7834456784448545,26,6,9,4,0.5357746840747585,62,7,11.661992761370403,0.0,1.4827586206896552,299.47584336105547,2020
164,Player B,Team B,20,,,Midfielder,19.0,,0,0,94.65119921897195,10.081687600184122,58,3,24,6,0.0902897700544083,54,8,11.537616554780179,1.2283361665174002,0.55,248.39263804468948,2022
165,Player A,Team B,33,175.055501509379,105.08930583693775,Defender,26.0,8.0,7,2,,7.671025994090208,57,10,20,3,0.835302495589238,20,5,12.500110389738234,0.6347167001306802,3.2962962962962963,499.8857879376749,2020
166,Player D,Team A,39,186.89051759730265,73.39843623454465,Midfielder,15.0,,4,2,72.25744782502923,6.02641328267279,12,1,6,9,0.32078006497173583,86,1,15.461381872333329,0.40175987552897485,2.875,339.1956919291348,2022
167,Player C,Team C,32,191.2958323457784,111.6874669825824,Goalkeeper,29.0,3.0,9,0,,12.991524473029122,64,1,21,2,0.18651851039985423,52,2,10.514239496769989,0.24824912068057037,0.43333333333333335,570.8176957391034,2020
168,Player C,Team B,27,181.2300240955257,93.04370600613584,Forward,18.0,0.0,8,3,93.86505629564952,12.023099111991376,10,9,24,9,0.040775141554763916,23,9,17.958290490184353,1.4169659699292843,1.105263157894737,346.55232330454874,2020
169,Player B,Team A,26,183.5933757775902,107.56544596687012,Goalkeeper,8.0,2.0,1,4,86.88361258699376,5.843509627299754,56,0,4,5,0.5908929431882418,35,5,5.439220771522193,0.5064799043227596,10.11111111111111,125.40728802437592,2022
170,Player D,Team B,28,,88.23953733531988,Forward,11.0,19.0,0,3,55.00621954254359,6.626056037466706,66,6,7,4,0.6775643618422824,67,0,11.596462925426636,0.27341565987461336,2.8333333333333335,578.5115450507,2019
171,Player A,Team A,33,171.49321332910597,,Defender,13.0,,9,4,73.23854967329197,6.001666795014591,65,13,19,1,0.016587828927856152,34,1,12.664877749698768,2.0380527872063245,0.14285714285714285,,2019
172,Player C,Team A,27,,87.9687090074816,Midfielder,290.0,15.0,6,1,60.59848114946923,12.907102251994925,23,8,12,5,0.512093058299281,33,7,14.105483573946442,0.9425615582312838,0.0859106529209622,2348.0309906343787,2022
173,Player D,Team A,34,169.97181400018445,75.97781646436117,Defender,6.0,10.0,9,2,65.86739494099182,12.728708631148434,83,11,6,2,0.22649577519793795,46,7,9.14107868548795,4.808592130983295,11.0,278.9544233298322,2019
174,Player D,Team C,36,168.99547120902128,,Goalkeeper,,9.0,8,0,73.43772016683218,9.080346201098733,48,9,24,8,0.6451727904094499,81,5,11.41219956478753,1.534957660118353,5.5,137.93475659231777,2019
175,Player B,Team A,19,,83.30556542143151,Midfielder,1600.0,11.0,4,1,,13.21400788476733,39,1,17,2,0.17436642900499144,45,2,12.26806625321085,0.865649365860452,0.36024844720496896,2514.216948399131,2021
176,Player C,Team A,19,182.5075502316292,,Defender,10.0,4.0,3,3,117.16757145697214,14.739589068041292,78,6,8,8,0.690937738102466,19,1,15.3036496802482,0.8811222687757366,0.9090909090909091,226.5402371724198,2022
177,Player C,Team C,23,197.79789683286015,,Defender,17.0,,3,4,82.16379411801678,14.70467082254232,69,13,11,5,0.3867353463005374,94,5,16.603162771037212,0.0,5.166666666666667,,2020
178,Player A,Team C,36,167.82282588406093,,Midfielder,28.0,12.0,7,2,93.7449167053899,14.808574713461937,83,14,23,7,0.9367299887367345,87,0,16.067409910156808,3.3717503975917684,1.103448275862069,277.3622401416099,2020
179,Player C,Team A,25,,65.20087334437454,Midfielder,11.0,18.0,0,4,60.57303089260999,13.46384679890783,85,7,25,8,0.13752094414599325,15,9,10.123745784343779,1.0380267109430839,2.8333333333333335,168.02855365699494,2021
180,Player A,Team C,20,,118.89748365439031,Goalkeeper,2.0,6.0,0,3,65.52825152336413,7.169879644989301,1,2,16,7,0.3410663510502585,78,5,19.99175784487945,0.9100438048002422,20.666666666666668,112.29965528390318,2022
181,Player C,Team B,31,,108.9172646490042,Forward,200.0,15.0,7,3,,5.574180265967572,53,3,9,1,0.11347352124058907,66,8,17.72997967680769,0.8690031227509106,2.2857142857142856,477.45264595648916,2020
182,Player B,Team B,33,170.200146100043,105.23034191924862,Forward,130.0,,1,0,61.22733848218596,13.116598756175836,14,13,6,2,0.9246936182785628,39,6,8.900350597174533,0.002228865273001479,0.4198473282442748,2465.407457995755,2019
183,Player C,Team C,18,170.50200920080002,,Midfielder,14.0,9.0,9,1,66.60200353311495,8.085437479462591,47,8,27,7,0.877339353380981,18,8,7.926587085092413,0.5332661944119222,5.866666666666666,255.23559539088382,2020
184,Player A,Team C,38,161.57012212284,87.49421569930624,Forward,18.0,9.0,5,2,94.16752599593528,8.377537676345362,97,3,20,4,0.2579416277151556,70,1,9.710318758750857,1.818010939414536,4.473684210526316,245.6508374015443,2022
185,Player A,Team A,20,172.21776906193926,59.597223165203005,Goalkeeper,9.0,10.0,1,0,56.9327396005587,5.729955992271295,53,5,4,9,0.659984046034179,59,4,11.785172794994672,0.415137588505357,1.2,373.02255794903584,2020
186,Player B,Team C,39,189.7841471601352,87.69331836638942,Forward,8.0,9.0,4,4,72.18737968299953,12.14711334471692,45,7,22,3,0.8172222002012158,32,8,17.761990674794205,2.5187830222267493,1.5555555555555556,240.34361420580242,2021
187,Player C,Team A,35,,,Midfielder,,13.0,2,1,,9.307573930770891,56,9,14,5,0.5552008115994623,21,6,16.675433956918017,0.07150954356100503,4.6,256.33942523867665,2021
188,Player C,Team B,26,168.77181130019324,88.71264907927208,Goalkeeper,,14.0,6,2,111.75044193246845,7.042655042113204,54,1,15,5,0.5296505783560065,40,8,17.76869185258814,0.4057853694587251,0.2,397.73723269359346,2019
189,Player B,Team C,23,188.2492999412713,95.4105316108434,Midfielder,,6.0,8,4,54.80626645751492,11.524609638269183,59,0,26,6,0.24185229090045168,92,5,9.079356723654927,1.3702854497652224,,,2021
190,Player C,Team A,38,191.30606251291508,,Goalkeeper,3.0,,1,2,89.24399562425681,14.798840619967644,94,6,15,4,0.09310276780589921,27,6,13.901918336777543,5.701118415076621,14.0,257.3684172233791,2020
191,Player C,Team A,18,,,Goalkeeper,18.0,,6,2,92.61665096228386,9.984003113528136,29,0,9,0,0.8972157579533268,2,9,9.248735934160617,2.714821709110066,4.052631578947368,462.68259604403613,2020
192,Player A,Team B,38,187.92297353914597,,Midfielder,,,7,1,87.07038003055247,11.063701979511984,27,3,13,7,0.9004180571633305,97,4,6.635347410792397,1.9263580034065715,1.6,161.6129517510886,2019
193,Player C,Team C,27,175.51808674619568,,Defender,16.0,10.0,9,4,76.96145271688698,6.628573530883206,51,4,19,0,0.6331014572732679,80,5,15.26296615212021,0.09381089360570316,5.823529411764706,452.89924130470797,2019
194,Player C,Team B,23,166.3965298009651,105.4213025099757,Midfielder,29.0,,7,0,88.63297325726248,6.609572843325964,96,1,16,3,0.3390297910487007,39,0,7.1449632679315815,1.0222343279544304,2.1,,2019
195,Player B,Team A,29,175.92597974091626,61.95281856973375,Goalkeeper,,16.0,6,0,57.60078788470795,9.582414189137875,40,9,5,2,0.3492095746126609,86,0,15.015466425597072,2.814530686912315,2.3333333333333335,318.4305847019376,2022
196,Player B,Team A,21,183.1987128081257,52.56955879632399,Midfielder,24.0,15.0,3,0,89.0100800298086,13.447603637974296,20,12,0,2,0.7259556788702394,56,1,14.719464573581137,0.573407504005222,2.48,198.20213163887675,2022
197,Player D,Team C,30,395.8442625482312,62.99022219215335,Midfielder,,0.0,3,2,71.17376093756775,14.091500212508558,86,3,10,5,0.8971102599525771,13,3,17.153726666360257,0.7073668574519181,,,2022
198,Player A,Team A,34,325.50007616709416,,Goalkeeper,,,9,3,87.51577671649989,11.41751682185972,41,10,0,7,0.8870864242651173,56,8,7.093319068453466,3.2333193579939525,,,2021
199,Player C,Team C,25,180.29576375379844,78.3588251335802,Forward,,8.0,8,1,61.38746972098609,8.605197208542645,12,10,11,4,0.7798755458576239,66,6,16.75220222763216,6.086086886652457,,,2020
200,Player C,Team B,37,173.15679112842898,111.07643617923272,Goalkeeper,10.0,9.0,9,0,91.62717103651784,12.500392962591054,44,9,23,5,0.6420316461542878,78,5,19.989147889193553,0.9469048833862819,8.545454545454545,244.50051052964915,2021
201,Player D,Team C,20,360.6649355421356,86.72952788275862,Midfielder,,18.0,8,1,78.40582728832837,7.919403999443672,89,10,19,5,0.08413996499504883,56,0,17.765636728788532,5.812569812196953,0.38461538461538464,583.9523763393574,2020
202,Player C,Team C,29,160.9590178950613,51.55752463484317,Goalkeeper,0.0,14.0,4,2,50.36687551779324,7.195530842639553,53,6,14,0,0.16162871409461377,28,4,16.27718114491499,1.638944980040364,66.0,154.15498439731456,2021
203,Player A,Team A,24,172.52101418806325,200.33990534426977,Goalkeeper,0.0,15.0,6,1,75.96335840684588,12.954275473958894,18,3,4,6,0.8985541885270792,64,3,14.932480320420614,1.2150593798075664,31.0,258.21790359486397,2019
204,Player D,Team A,29,192.7947259010802,,Forward,,10.0,6,0,65.51397397126775,12.51318009698282,26,10,9,0,0.6064290596595899,71,4,11.32672227028144,3.178597204872923,,,2022
205,Player A,Team C,19,182.1576693541855,105.25657434233472,Defender,20.0,16.0,8,0,52.875093094204445,13.821053867693976,39,0,25,6,0.009197051616629648,82,8,15.957502518374033,2.981708681721225,3.7142857142857144,626.5158664138165,2020
206,Player D,Team A,31,178.0232997126447,61.7671784863626,Midfielder,15.0,,6,2,,10.764839110523791,6,11,16,7,0.1014715428660321,64,2,15.862670527106799,2.7668823973160155,3.75,205.44808080008352,2020
207,Player D,Team A,39,171.42100286861358,74.18124700638595,Midfielder,6.0,12.0,7,2,65.57350775866601,13.96714583053025,24,12,9,3,0.6635017691080558,56,3,14.472474240309325,4.581505131053172,4.714285714285714,344.77465535225775,2020
208,Player B,Team A,22,171.92170091165423,103.2890000737752,Forward,,5.0,6,4,60.21950819497711,5.264783641257818,48,9,6,7,0.005061583846218687,41,7,16.944175674467427,0.0,,,2021
209,Player A,Team C,26,175.32405734362337,116.79619502334953,Goalkeeper,9.0,14.0,3,2,67.45610012511507,7.537158510000429,35,3,26,5,0.16080805141749865,41,2,11.731458326402521,0.9884993964790965,1.5,238.87248914216812,2021
210,Player C,Team A,38,193.4228283985824,76.00037654527127,Defender,15.0,15.0,1,3,58.980360811145495,13.04454532677424,70,10,17,5,0.5487337893665861,4,2,6.81879068198586,0.0,3.0,174.97964820369558,2020
211,Player C,Team C,28,198.68852827233076,108.0580154139255,Midfielder,0.0,3.0,2,3,,9.236581932863205,83,11,5,8,0.6918951976926933,57,8,13.38601591413856,0.5811084634302106,69.0,54.875973120557404,2019
212,Player A,Team A,22,177.54621525401498,,Defender,21.0,7.0,6,0,55.76671884035401,7.393890549412056,23,5,8,5,0.6519612595026005,30,4,8.97565293067014,0.393220387929471,2.0,460.48155175145746,2019
213,Player C,Team B,20,175.73411354991046,106.50258391417438,Defender,8.0,6.0,8,2,54.2156295111236,12.961390745622715,60,12,1,4,0.22426930946055978,88,9,10.766496461437253,1.733763353670272,1.3333333333333333,116.85063659224375,2019
