PU_ID,Season,PlayerFatigue,MatchPressure,InjuryHistory
1179,2019,0.93,28,7
3163,2021,0.77,65,9
4741,2021,0.51,23,2
984,2019,0.18,47,7
230,2019,0.14,16,7
4232,2020,0.47,90,3
2348,2020,0.19,95,2
3804,2021,0.17,37,1
1488,2021,0.31,38,7
290,2022,0.28,44,5
1384,2022,0.73,54,2
2424,2020,0.6,51,2
3225,2021,0.29,70,5
3353,2019,0.25,12,5
2001,2022,0.96,50,0
1237,2019,0.92,57,7
3089,2022,0.42,66,3
313,2020,0.43,63,3
2714,2019,0.54,9,0
3928,2021,0.44,63,9
2287,2019,0.78,72,4
3007,2022,0.64,73,4
1520,2022,0.02,9,5
219,2022,0.54,52,6
1837,2020,0.32,62,7
2149,2022,0.89,95,0
52,2019,0.47,45,3
2209,2020,0.88,53,1
4432,2020,0.67,95,0
2545,2020,0.37,46,7
2029,2021,0.41,49,2
3790,2021,0.41,23,7
1790,2020,0.07,11,6
838,2021,0.77,56,5
3061,2019,0.17,89,5
560,2022,0.9,55,9
3782,2020,0.88,9,8
1505,2019,0.54,11,5
4605,2022,0.45,8,3
2621,2019,0.39,47,8
216,2020,0.07,60,2
3128,2019,0.17,67,3
4154,2019,0.27,99,8
4927,2020,0.77,17,0
4518,2020,0.22,28,2
4205,2019,0.47,15,1
3720,2019,0.87,19,5
1816,2020,0.51,70,2
4552,2019,0.4,73,7
1440,2019,0.91,20,2
4492,2021,0.54,75,9
4387,2020,0.35,64,4
2246,2019,0.66,36,9
483,2022,0.45,22,7
1407,2021,0.69,46,5
1237,2022,0.25,40,9
1734,2020,0.42,84,2
1430,2019,0.91,28,9
251,2019,0.95,29,9
1396,2020,0.96,9,2
4162,2020,0.01,22,6
4788,2019,1.0,66,9
4594,2022,0.85,70,9
2189,2022,0.28,97,0
1161,2019,0.28,79,4
2306,2019,0.69,33,9
3042,2020,0.03,60,1
3418,2021,0.29,43,8
2037,2020,0.81,93,9
4473,2019,0.8,17,0
700,2020,0.46,68,1
2205,2022,0.83,7,0
3130,2022,0.43,44,3
1522,2019,0.28,77,1
2325,2019,0.27,5,9
539,2019,0.54,60,4
4557,2022,0.44,98,7
1138,2020,0.09,7,9
1284,2022,0.23,46,6
2935,2020,0.37,4,2
1828,2022,0.45,67,0
3332,2022,0.04,32,6
2085,2021,0.56,3,8
2697,2021,0.81,88,4
1398,2019,0.95,65,7
95,2021,0.5,8,6
4795,2020,0.21,83,9
2051,2019,0.71,91,0
2938,2019,0.53,18,7
3641,2021,0.01,41,2
2038,2020,0.34,77,8
4167,2019,0.32,87,7
2590,2021,0.22,97,6
3114,2022,0.43,98,6
2382,2021,0.66,56,6
4143,2020,0.26,17,8
3669,2022,0.52,87,7
2841,2021,0.61,44,4
4979,2022,0.59,99,8
3084,2022,0.32,80,7
3145,2020,0.24,89,8
2812,2019,0.5,2,2
3134,2020,0.74,27,7
975,2019,0.81,10,5
4747,2019,0.29,19,9
1319,2022,0.66,80,3
183,2019,0.89,48,7
292,2021,0.85,56,8
1560,2019,0.53,72,7
829,2019,0.69,56,8
3224,2019,0.5,95,4
86,2022,0.31,45,6
566,2019,0.75,89,7
1854,2021,0.39,39,3
3747,2022,0.87,21,6
744,2022,0.72,55,4
2079,2019,0.4,57,0
1844,2022,0.36,93,4
2896,2020,0.28,70,5
4942,2021,0.25,44,5
1084,2022,0.39,91,6
2429,2020,0.39,71,2
3790,2019,0.08,74,0
1601,2020,0.59,51,2
4432,2021,0.6,57,4
3276,2021,0.42,58,3
3432,2021,0.43,92,0
1116,2022,0.52,10,3
1535,2020,0.5,50,0
3429,2019,0.15,99,5
2491,2021,0.12,37,3
4941,2022,0.1,20,1
264,2021,0.25,19,9
606,2019,0.23,60,3
1332,2022,0.33,68,7
4466,2019,0.21,57,3
468,2019,0.49,54,5
926,2019,0.02,37,0
1653,2019,0.67,83,5
3617,2019,0.9,14,4
2413,2020,0.13,83,1
3070,2022,0.4,42,8
4809,2022,0.17,1,8
4020,2020,0.41,4,3
1508,2019,0.77,61,5
4721,2020,0.14,47,0
3378,2019,0.86,39,2
108,2020,0.31,89,1
1687,2020,0.66,82,3
2751,2022,0.57,6,2
3602,2019,0.67,99,8
3934,2021,0.06,5,5
1683,2021,0.44,39,1
4841,2022,0.13,5,5
3108,2020,0.48,94,6
3652,2021,0.99,56,6
4940,2021,0.41,3,1
1561,2020,0.77,22,5
251,2021,0.04,72,7
3660,2021,0.36,66,3
788,2019,0.34,10,8
1047,2022,0.39,9,8
1916,2022,0.41,75,8
2081,2019,0.04,10,5
2850,2020,0.58,80,5
2099,2021,0.92,83,1
1928,2020,0.05,59,4
4054,2020,0.85,11,5
1517,2021,0.02,32,7
4092,2022,0.73,39,4
4683,2020,0.66,13,2
898,2019,0.44,59,8
2242,2020,0.92,56,1
2457,2020,0.47,41,5
822,2022,0.03,56,7
2812,2021,0.69,35,5
1497,2021,0.48,38,0
2969,2021,0.21,67,0
2584,2020,0.06,34,8
4847,2020,0.62,88,5
4044,2021,0.82,11,8
4278,2019,0.01,24,1
1459,2019,0.7,18,5
2358,2020,0.42,27,0
2143,2022,0.57,54,6
1863,2019,0.35,21,5
3238,2019,0.13,34,9
1868,2020,0.67,97,2
2117,2021,0.92,48,3
2779,2022,0.11,54,5
4300,2019,0.09,18,3
3288,2021,0.59,6,5
4694,2019,0.03,86,8
3797,2021,0.81,8,9
1465,2021,0.69,69,8
3084,2022,0.72,52,7
4723,2019,0.7,73,2
1046,2020,0.98,4,3
135,2020,0.01,8,2
2804,2020,0.14,61,3
4455,2019,0.32,17,8
1900,2019,0.58,34,6
532,2022,0.08,20,7
1380,2021,0.94,80,2
2536,2022,0.37,74,2
754,2021,0.91,34,6
4910,2021,0.78,43,7
1314,2020,0.76,10,4
287,2020,0.63,30,2
697,2020,0.55,63,0
2903,2022,0.99,71,6
2502,2021,0.73,47,0
2942,2019,0.78,84,9
3368,2020,0.87,81,5
2816,2022,0.22,3,5
1995,2020,0.08,46,6
3830,2019,0.44,34,1
4444,2020,0.53,8,2
1786,2019,0.62,91,6
1072,2019,0.59,79,5
4931,2020,0.59,86,6
724,2021,0.12,50,2
79,2021,0.61,62,4
2067,2022,0.09,74,7
4018,2021,0.89,94,6
3371,2020,0.46,31,3
3289,2019,0.86,27,2
539,2022,0.3,9,6
4,2022,0.58,88,2
1922,2022,0.27,49,2
2289,2022,0.34,8,8
4227,2019,0.32,67,4
2545,2022,0.85,67,0
1232,2020,0.61,36,8
1195,2020,0.52,36,6
2861,2020,0.01,51,0
4946,2019,0.56,80,5
3904,2021,0.74,17,2
2316,2019,0.07,42,1
1702,2022,0.08,84,5
299,2021,0.43,86,4
1189,2020,0.55,70,3
4384,2019,0.33,7,7
3282,2022,0.64,11,3
1061,2020,0.75,5,4
1740,2019,0.65,5,9
1991,2020,0.7,58,4
238,2022,0.82,97,3
634,2022,0.2,87,7
3023,2019,0.48,3,0
4080,2021,0.3,48,1
1269,2022,0.53,80,0
2591,2019,0.72,98,5
2163,2020,0.44,10,8
3037,2020,0.63,71,3
3366,2019,0.34,89,9
1850,2022,0.3,27,2
1144,2021,0.58,79,5
1328,2020,0.29,9,4
4081,2022,0.37,71,0
3113,2021,0.08,80,8
2559,2021,0.07,81,4
2742,2022,0.1,87,2
2123,2019,0.66,95,4
2366,2019,0.27,57,5
4320,2020,0.31,96,6
1273,2020,0.52,93,3
298,2019,0.38,3,9
381,2021,0.56,8,5
1613,2019,1.0,2,3
3089,2022,0.43,95,5
2768,2021,0.71,49,2
462,2021,0.36,20,4
4613,2020,0.11,22,4
560,2022,0.74,62,3
1760,2022,0.32,62,6
2426,2019,0.98,12,7
426,2020,0.26,12,3
1576,2020,0.03,16,8
2848,2019,0.4,25,9
4700,2019,0.95,91,2
4292,2019,0.82,76,4
2159,2020,0.32,80,8
2118,2019,0.58,68,5
568,2020,0.95,12,1
976,2020,0.22,86,5
786,2021,0.2,63,7
2367,2021,0.5,83,9
2232,2022,0.46,78,6
2037,2019,0.51,34,9
2299,2021,0.42,5,7
1711,2021,0.52,36,4
1988,2019,0.37,54,4
3350,2019,0.74,88,6
3396,2021,0.78,36,5
4813,2022,0.72,39,1
2985,2020,0.33,65,9
4179,2022,0.75,85,6
628,2020,0.33,40,9
3754,2022,0.14,37,5
3554,2021,0.4,67,7
920,2022,0.98,31,5
1534,2020,0.23,91,6
4725,2019,0.61,81,1
4214,2019,0.43,87,9
4201,2022,0.49,47,5
2051,2021,0.87,20,9
2708,2022,0.29,13,7
3746,2022,0.09,63,4
2435,2021,0.38,24,5
3699,2022,0.79,10,2
385,2021,0.32,65,4
665,2022,0.72,49,0
4856,2020,0.29,77,9
1341,2021,0.22,2,8
2474,2020,0.53,68,2
1524,2022,0.46,83,4
4985,2021,0.48,73,3
1501,2022,0.6,24,6
286,2020,0.89,83,1
2657,2021,0.66,74,3
2668,2020,0.39,42,2
2258,2019,0.6,48,7
4089,2022,0.71,84,8
979,2020,0.95,4,7
714,2022,0.24,60,3
4916,2020,0.27,96,8
4135,2021,0.78,6,9
72,2021,0.32,78,4
3852,2020,0.2,54,6
2230,2022,0.96,90,9
2341,2019,0.41,74,2
4383,2019,0.13,84,4
4160,2021,0.17,19,6
4725,2022,0.13,17,4
1051,2019,0.6,29,2
4991,2022,0.4,17,9
2049,2019,0.91,13,3
894,2019,0.82,33,5
4070,2021,0.85,29,6
364,2019,0.17,37,3
4209,2022,0.27,83,2
2180,2022,0.27,24,2
648,2021,0.08,53,2
2259,2021,0.23,95,6
212,2021,0.8,30,2
1240,2021,0.56,60,7
2042,2019,0.41,28,0
2093,2021,0.11,26,4
814,2020,0.68,18,5
2615,2019,0.7,36,6
1139,2020,0.72,8,1
277,2022,0.73,18,1
3651,2019,0.0,84,8
1477,2021,0.81,32,0
4206,2022,0.02,49,1
2285,2020,0.81,82,6
465,2021,0.84,71,5
728,2019,0.57,4,0
4112,2020,0.95,84,7
902,2020,0.44,36,0
2278,2019,0.6,95,1
2132,2021,0.08,6,3
2837,2022,0.79,7,7
1860,2019,0.94,6,3
2898,2019,0.06,24,7
687,2020,0.4,37,6
1907,2022,0.02,45,6
1341,2022,0.85,63,0
3820,2022,0.93,25,8
3107,2020,0.4,91,4
2525,2019,0.74,12,6
2739,2020,0.12,90,9
3980,2020,0.45,17,8
1237,2020,0.73,73,1
627,2019,0.37,93,8
1007,2021,0.02,65,0
1564,2021,0.5,53,9
4206,2021,0.7,98,2
4461,2022,0.7,28,8
4650,2022,0.7,99,3
3792,2022,0.49,77,2
2004,2021,0.2,42,0
1776,2019,0.77,54,8
4593,2021,0.17,77,5
408,2019,0.77,47,0
559,2019,0.13,12,5
1633,2019,0.45,53,2
3833,2020,0.51,33,5
629,2019,0.69,28,5
578,2020,0.81,82,8
3402,2019,0.28,40,1
1053,2019,0.66,89,1
1200,2019,0.38,90,4
1175,2019,0.72,47,9
1592,2022,0.54,34,0
4050,2022,0.08,21,5
2886,2022,0.42,44,6
712,2019,0.85,91,6
4572,2019,0.73,59,5
3312,2021,0.82,98,0
3556,2022,0.4,16,0
2297,2019,0.51,26,2
820,2022,0.55,16,5
4109,2021,0.54,70,4
3876,2019,0.88,72,7
2680,2019,0.94,37,8
3214,2020,0.1,22,4
2945,2019,0.27,6,0
3070,2022,0.85,17,7
2752,2021,0.51,38,1
2893,2019,0.14,37,0
2399,2019,0.25,23,5
2324,2021,0.16,61,4
2732,2020,0.26,61,6
1933,2019,0.35,77,5
4749,2021,0.71,32,0
1969,2019,0.1,7,5
4676,2020,0.73,61,5
4501,2021,0.18,47,4
4357,2021,0.76,94,9
1664,2020,0.77,23,7
4025,2022,0.72,1,0
961,2020,0.39,67,9
140,2022,0.21,71,8
886,2020,0.46,55,1
3418,2020,0.67,4,7
4940,2022,0.84,66,9
4601,2022,0.06,64,4
4287,2020,0.75,63,7
4233,2020,0.65,31,0
3743,2019,0.86,47,1
3989,2022,0.11,22,3
1393,2019,0.84,89,2
4242,2019,0.83,96,5
1863,2021,0.42,25,8
675,2021,0.53,45,1
730,2021,0.81,77,1
777,2021,0.87,56,6
1925,2021,0.25,89,2
96,2021,0.41,82,7
1256,2022,0.88,50,4
4271,2022,0.3,38,0
3975,2021,0.3,5,3
2782,2022,0.88,39,3
1577,2021,0.46,48,7
2620,2021,0.95,34,2
4562,2019,1.0,80,3
2665,2020,0.73,18,0
3564,2022,0.38,70,7
4067,2019,0.46,51,5
193,2020,0.49,93,7
4054,2020,0.02,68,2
649,2020,0.29,69,4
1846,2020,0.41,83,7
603,2022,0.23,59,4
1736,2019,0.53,11,2
2656,2022,0.47,38,7
3097,2021,0.07,89,2
1778,2022,0.6,80,9
287,2021,0.26,82,8
4503,2022,0.53,1,2
1029,2022,0.52,65,3
1180,2021,0.92,1,5
2009,2021,0.58,60,9
1371,2019,0.78,10,1
1199,2019,0.29,50,4
680,2020,0.84,12,5
4249,2020,0.7,26,0
4847,2019,0.29,42,8
4253,2021,0.23,57,5
129,2019,0.24,31,3
4938,2020,0.38,23,4
1978,2021,0.48,76,1
1042,2021,0.04,54,0
4780,2019,0.97,28,4
2892,2020,0.72,79,0
4027,2022,0.32,19,2
46,2021,0.15,11,0
2260,2022,0.19,44,3
1164,2020,0.34,42,7
1692,2020,0.02,9,5
4189,2021,0.81,59,4
1394,2020,0.92,53,9
3382,2021,0.82,82,6
3836,2019,0.28,47,7
2048,2022,0.11,31,5
2048,2019,0.61,11,3
1258,2020,0.8,26,6
877,2021,0.62,27,0
2407,2021,0.36,59,2
2410,2019,0.35,3,5
1682,2022,0.65,44,2
4013,2021,0.5,79,0
4730,2021,0.21,65,1
11,2021,0.52,29,8
1324,2020,0.74,30,6
4732,2019,0.56,32,7
4231,2020,0.38,91,6
3866,2021,0.09,8,5
431,2020,0.29,36,5
4331,2019,0.16,55,9
1986,2020,0.53,36,2
4189,2019,0.7,36,2
1405,2021,0.47,61,6
1192,2020,0.72,62,3
1943,2020,0.53,81,2
2951,2019,0.94,60,7
45,2021,0.46,70,4
2104,2022,0.89,99,2
2473,2021,0.09,52,1
3881,2019,0.99,56,8
2085,2021,0.08,68,5
2374,2020,0.93,20,4
3642,2019,0.36,54,9
642,2022,0.44,98,7
4563,2022,0.77,23,9
1608,2022,0.47,91,5
1493,2021,0.15,10,2
2933,2020,0.03,31,6
462,2020,0.47,74,9
4650,2022,0.95,88,3
732,2019,0.95,14,8
4296,2022,0.73,99,8
4127,2021,0.65,17,1
2740,2021,0.11,96,4
4101,2020,0.7,58,8
3122,2019,0.07,96,1
3467,2022,0.38,64,6
4551,2020,0.62,9,2
4082,2020,0.89,32,5
3011,2020,0.38,82,2
3374,2020,0.74,12,1
2773,2019,0.27,27,9
830,2019,0.13,6,4
4831,2020,0.94,77,8
4672,2022,0.18,56,7
4303,2020,0.41,89,0
1540,2022,0.4,42,8
2645,2019,0.26,11,8
2473,2020,0.38,73,8
4692,2022,0.5,11,8
511,2021,0.02,90,6
726,2021,0.77,1,8
1993,2022,0.49,13,6
2757,2021,0.21,73,8
1205,2020,0.74,92,0
2510,2019,0.98,73,9
1601,2020,0.86,12,0
1187,2022,0.69,86,5
2720,2019,0.19,70,7
4181,2020,0.44,73,1
4130,2019,0.07,52,6
1515,2021,0.39,37,4
3833,2021,0.33,8,1
833,2021,0.6,10,9
4014,2022,0.87,47,5
3523,2019,0.11,9,7
1801,2020,0.29,91,9
4822,2021,0.94,4,2
986,2020,0.48,1,8
1773,2019,0.78,7,9
3665,2022,0.59,15,5
2047,2021,0.16,90,5
250,2020,0.25,40,4
2711,2020,0.22,42,2
2171,2021,0.56,35,3
2780,2021,0.94,41,5
4362,2019,0.64,57,5
426,2020,0.56,72,9
1545,2020,0.26,96,1
4417,2021,0.26,8,8
1983,2021,0.74,87,1
4219,2019,0.05,4,4
3786,2022,0.22,48,5
439,2021,0.71,52,9
3640,2021,0.46,94,2
4608,2020,0.7,87,8
3317,2022,0.33,77,1
465,2022,0.02,78,7
604,2021,0.31,98,0
1340,2020,0.82,90,8
3541,2019,0.55,83,7
4263,2019,0.45,26,2
4507,2022,0.38,92,9
3980,2019,0.84,2,3
1818,2020,0.44,71,9
473,2019,0.43,84,0
1015,2021,0.23,73,6
3859,2020,0.81,26,9
3800,2019,0.78,36,6
4907,2020,0.8,5,7
2925,2020,0.35,74,1
134,2019,0.55,5,4
795,2022,0.19,37,5
4029,2021,0.86,86,7
1187,2020,0.26,86,0
4652,2022,0.48,52,8
729,2021,0.27,51,9
2133,2022,0.72,63,6
1163,2019,0.74,21,2
4243,2021,0.97,81,1
1841,2021,0.75,89,4
2690,2022,0.85,31,8
2575,2022,0.68,17,9
2312,2019,0.27,58,9
2483,2021,0.04,64,0
3713,2020,0.11,37,2
492,2020,0.22,34,4
2841,2022,0.27,56,1
4249,2022,0.24,96,8
1692,2022,0.99,25,3
599,2019,0.2,13,9
1790,2019,0.93,66,1
2388,2020,0.95,11,9
2058,2020,0.88,88,1
4514,2019,0.18,85,3
656,2019,0.77,69,4
2665,2020,0.42,37,5
4836,2020,0.46,98,7
1535,2021,0.4,75,9
4253,2022,0.62,73,3
239,2019,0.37,70,3
2472,2021,0.39,34,4
405,2019,0.77,60,4
934,2022,0.09,12,7
3979,2020,0.5,81,1
2126,2020,0.02,4,3
4985,2022,0.52,43,4
2586,2021,0.51,51,5
1298,2022,0.57,94,7
1503,2021,0.65,39,2
3391,2022,0.78,44,7
63,2022,0.2,35,9
4215,2021,0.68,58,8
2311,2020,0.74,58,9
3068,2020,0.99,87,6
457,2022,0.11,28,9
3127,2021,0.46,88,2
4189,2022,0.35,26,6
4199,2021,0.68,36,4
1606,2020,0.2,26,0
1787,2020,0.48,73,8
745,2021,0.54,8,8
2740,2021,0.41,23,9
2118,2021,0.16,55,0
3408,2021,0.81,26,2
1559,2020,0.86,1,6
3121,2019,0.29,41,8
1919,2021,0.71,63,8
3401,2019,0.41,68,1
4164,2022,0.85,48,0
3035,2022,0.59,16,4
1025,2019,0.97,86,8
4357,2021,0.57,79,9
3532,2021,0.86,64,5
1393,2020,0.48,88,5
1021,2021,0.33,62,8
4753,2019,0.15,82,0
3545,2020,0.81,52,9
4620,2021,0.69,74,7
4042,2021,0.01,65,6
2131,2021,0.43,2,7
3582,2022,0.91,22,9
613,2021,0.29,29,2
3787,2019,0.26,81,0
3822,2022,0.6,24,5
3453,2021,0.09,94,2
3674,2019,0.06,30,8
3845,2021,0.55,71,1
3169,2021,0.42,50,0
287,2020,0.57,71,0
975,2019,0.67,49,6
3763,2021,0.8,82,7
1165,2019,0.18,46,0
838,2021,0.3,43,3
370,2019,0.72,2,7
1804,2020,0.81,75,1
60,2021,0.72,98,6
4483,2021,0.73,80,7
412,2020,0.72,35,6
1166,2021,0.83,33,1
1110,2019,0.04,85,0
2606,2019,0.37,72,3
3020,2021,0.0,26,2
2729,2020,0.17,37,1
1928,2021,0.61,53,3
2858,2020,0.45,41,0
287,2019,0.94,5,5
2312,2021,0.21,13,3
4439,2020,0.43,82,4
1007,2022,0.28,90,9
3548,2020,0.6,44,1
3633,2021,0.61,14,5
3262,2022,0.45,56,5
3167,2021,0.84,66,9
2941,2020,0.82,12,9
2235,2021,0.1,75,1
870,2022,0.23,68,3
1038,2019,0.3,73,8
4325,2020,0.47,91,0
592,2022,0.68,6,0
934,2022,0.94,31,9
3543,2020,0.25,29,6
1453,2020,0.39,58,1
2927,2021,0.25,64,7
3820,2021,0.59,47,8
2177,2020,0.57,31,3
796,2022,0.55,18,2
4606,2022,0.72,17,9
4123,2019,0.06,90,9
3305,2019,0.44,50,2
4879,2019,0.83,97,1
3667,2019,0.63,38,0
3291,2019,0.35,1,7
1073,2020,0.6,39,9
3594,2020,0.91,36,8
387,2020,0.87,32,5
1494,2020,0.32,15,6
727,2019,0.03,6,7
1267,2020,0.82,31,0
2903,2021,0.12,73,8
880,2022,0.86,46,2
2070,2020,0.9,67,8
3971,2021,0.95,97,6
2166,2019,0.4,91,2
3159,2022,0.22,43,8
4803,2020,0.19,6,5
2545,2022,0.37,46,7
486,2019,0.74,19,9
4813,2022,0.5,17,9
3067,2019,0.97,85,0
4296,2019,0.13,75,9
486,2021,0.74,19,9
4933,2022,0.43,70,1
4005,2022,0.27,28,8
4243,2019,0.35,10,2
1098,2019,0.43,9,6
3549,2022,0.56,86,6
4062,2020,0.57,34,8
561,2020,0.21,94,6
1493,2020,0.9,84,2
4419,2019,0.18,18,1
263,2019,0.52,49,5
4528,2019,0.12,59,2
4412,2022,0.67,95,6
1967,2021,0.1,86,5
2275,2020,0.6,98,6
2715,2022,0.77,35,9
238,2021,0.65,21,9
2164,2021,0.47,89,7
4232,2022,0.47,90,3
3075,2022,0.87,49,1
95,2019,0.5,8,6
1638,2019,0.99,96,5
2196,2021,0.46,10,6
4154,2020,0.27,99,8
1199,2022,0.13,6,7
499,2021,0.84,90,0
4377,2020,0.84,45,3
1863,2020,0.42,25,8
3710,2021,0.89,22,4
2318,2019,0.42,52,1
3472,2020,0.61,65,7
901,2021,0.03,71,2
66,2022,0.14,43,2
3287,2020,0.8,51,9
4926,2019,0.56,92,1
1106,2020,0.5,51,0
3410,2019,0.41,37,0
3357,2019,0.38,49,0
3074,2022,0.6,74,2
1259,2019,0.58,11,3
4497,2021,0.13,58,4
2982,2021,0.7,21,0
3640,2020,0.24,93,6
1349,2019,0.04,18,2
2487,2022,0.27,86,5
783,2022,0.79,83,3
23,2021,0.47,52,7
4687,2022,0.01,32,1
2624,2021,0.38,25,2
925,2021,0.02,86,5
4524,2021,0.81,44,9
3727,2022,0.47,46,1
3705,2021,0.88,68,9
2848,2021,0.4,25,9
1768,2020,0.27,7,7
914,2020,0.55,94,2
3289,2021,0.2,60,9
1598,2022,0.11,53,4
2374,2019,0.93,20,4
2560,2022,0.79,63,3
565,2019,0.42,84,0
1169,2022,0.29,30,5
72,2022,0.01,92,1
610,2019,0.04,72,1
3289,2022,0.86,27,2
4610,2022,0.58,88,2
3145,2021,0.24,89,8
2325,2021,0.97,60,3
498,2022,0.97,53,8
169,2020,0.59,35,5
796,2021,0.55,18,2
1915,2022,0.97,2,1
3391,2021,0.78,44,7
2416,2019,0.38,14,4
4162,2022,0.35,37,6
1887,2022,0.25,53,5
4959,2021,0.75,14,7
4562,2021,0.83,74,4
330,2019,0.14,21,4
1648,2021,0.29,11,0
3693,2021,0.23,9,2
4512,2019,0.26,49,8
460,2021,0.12,17,0
109,2022,0.08,45,5
4960,2020,0.55,75,9
3222,2019,0.4,61,4
2012,2020,0.78,48,8
1457,2022,0.68,85,4
2953,2022,0.46,55,3
113,2021,0.81,14,5
2022,2021,0.96,7,8
3638,2019,0.17,99,3
889,2021,0.24,21,9
1273,2022,0.04,20,0
1032,2020,0.23,73,7
2537,2021,0.14,97,9
4725,2020,0.13,17,4
1986,2022,0.73,10,1
1430,2021,0.45,44,9
226,2020,0.31,21,5
3125,2020,0.61,39,2
814,2019,0.68,18,5
920,2022,0.2,60,4
3730,2020,0.96,23,3
3543,2022,0.25,29,6
3,2021,0.6,37,4
3928,2021,0.69,80,7
3992,2021,0.25,80,5
4857,2021,0.19,80,6
3347,2019,0.2,12,1
2700,2020,0.52,85,7
2797,2021,0.02,16,9
2849,2020,0.36,30,5
4460,2021,0.75,77,9
4777,2021,0.31,81,7
3862,2022,0.37,19,1
2695,2020,0.54,40,9
2358,2021,0.53,66,6
2935,2022,0.17,68,3
3734,2019,0.75,69,4
1333,2019,1.0,96,6
4769,2022,0.35,79,8
4815,2021,0.74,8,9
2722,2022,0.78,40,4
1654,2021,0.09,92,8
4489,2022,0.56,72,4
4872,2021,0.2,23,5
1550,2020,0.7,8,8
4746,2020,0.19,53,1
4815,2021,0.93,61,0
3196,2019,0.67,59,5
3727,2021,0.47,46,1
2561,2022,0.71,88,0
606,2021,0.21,5,3
730,2019,0.81,77,1
4489,2019,0.56,72,4
4561,2020,0.29,46,3
4917,2022,0.37,51,2
4445,2020,0.98,63,7
2176,2022,0.28,15,3
2757,2021,0.89,27,1
121,2021,0.65,75,5
872,2022,0.64,86,4
385,2019,0.21,8,1
1227,2019,0.27,29,1
2808,2022,0.48,88,3
2422,2020,0.76,84,8
881,2022,0.67,16,2
2868,2021,0.02,40,6
4259,2020,0.4,66,5
3365,2022,0.24,61,5
4086,2020,0.13,40,7
4020,2021,0.41,4,3
2457,2022,0.24,45,4
1048,2019,0.87,7,3
961,2019,0.39,67,9
1079,2022,0.95,96,5
3787,2020,0.26,81,0
483,2020,0.45,22,7
1362,2019,0.62,98,1
3238,2022,0.13,34,9
2807,2019,0.44,81,7
3529,2022,0.44,55,8
4044,2021,0.7,61,4
286,2020,0.2,31,5
4014,2019,0.87,47,5
1683,2022,0.82,35,0
864,2020,0.4,50,4
2750,2022,0.39,51,9
3912,2019,0.13,44,4
4515,2021,0.41,10,6
1213,2022,0.06,61,0
1720,2019,0.14,79,5
809,2021,0.11,75,1
3733,2020,0.5,51,0
3443,2022,1.0,81,7
1209,2019,1.0,95,8
4959,2021,0.85,18,7
1985,2021,0.08,45,4
143,2022,0.98,90,3
3121,2020,0.29,41,8
4068,2019,0.74,54,4
3642,2022,0.47,97,1
3038,2021,0.72,86,5
4939,2019,0.81,77,5
2855,2022,0.76,53,6
2315,2021,0.13,4,0
1772,2020,0.89,90,6
4926,2021,0.56,92,1
4135,2022,0.78,6,9
1691,2022,0.78,26,8
797,2019,0.57,9,3
700,2019,0.46,68,1
2639,2020,0.7,31,0
2554,2021,0.07,81,8
871,2022,0.27,38,5
4610,2019,0.58,88,2
1599,2021,0.45,7,5
2070,2022,0.27,88,4
530,2022,0.46,27,2
386,2022,0.28,13,1
820,2019,0.55,16,5
1210,2020,0.64,73,6
2835,2021,0.92,91,0
4246,2022,0.25,17,0
1722,2022,0.3,67,7
3858,2022,0.91,16,1
2781,2019,0.84,33,2
3558,2021,0.38,51,4
3084,2020,0.32,80,7
1266,2022,0.39,55,3
934,2021,0.17,65,7
538,2019,0.32,5,8
2588,2020,0.83,84,5
1700,2022,0.08,56,4
3699,2021,0.79,10,2
4,2020,0.16,14,1
4219,2020,0.03,27,3
2812,2020,0.5,2,2
1051,2021,0.53,63,3
2558,2019,0.72,97,4
535,2021,0.58,66,7
1696,2021,0.03,7,5
4701,2021,0.07,37,6
333,2021,0.35,29,8
4606,2020,0.5,65,4
4311,2020,0.94,52,7
106,2020,0.39,25,1
1192,2022,0.35,5,4
2190,2019,0.26,58,7
2098,2022,0.8,53,3
1518,2022,0.23,50,3
1139,2022,0.59,51,5
4286,2022,0.87,97,7
1922,2022,0.62,82,6
2468,2022,0.48,52,0
4249,2021,0.24,96,8
2038,2019,0.34,77,8
3980,2022,0.45,17,8
2004,2020,0.2,42,0
2566,2019,0.23,57,4
905,2021,0.89,17,9
4246,2020,0.25,17,0
2902,2021,0.39,58,1
3141,2020,0.93,34,8
4528,2020,0.12,59,2
385,2022,0.32,65,4
1878,2019,0.3,31,8
1789,2022,0.52,44,2
3187,2020,0.35,39,1
2012,2022,0.91,43,3
168,2022,0.04,23,9
2364,2020,0.58,29,7
3572,2020,0.84,64,6
3405,2021,0.81,4,5
1955,2019,0.93,71,2
4883,2021,0.27,74,8
251,2021,0.95,29,9
791,2021,0.85,45,5
1397,2020,0.5,54,5
1925,2022,0.09,45,9
4938,2020,0.78,88,0
11,2020,0.97,44,5
2116,2019,0.92,39,9
4189,2020,0.7,36,2
4517,2019,0.9,37,9
4368,2021,0.16,78,3
216,2020,0.33,56,6
1202,2022,0.3,71,4
1767,2019,0.48,6,7
1705,2021,0.24,56,5
4741,2022,0.11,89,9
3359,2021,0.66,17,6
4638,2022,0.75,30,1
868,2021,0.86,95,2
4842,2022,0.48,57,4
1186,2020,0.69,37,2
3926,2021,0.6,78,5
